date,population,admission,release,los_1_day,los_2-3_days,los_4-7_days,los_8-14_days,los_15-30_days,los_31-60_days,los_61-90_days,los_91-182_days,los_183-365_days,los_365+_days
2022-11-26,122057.47104615916,1781.9983532885942,1080.3110243250394,440,137,84,67,36,46,28,27,4,3
2022-11-27,122773.15837512272,1795.9983532885942,1111.9776909917061,399,146,81,89,56,43,21,27,12,2
2022-11-28,123240.1790374196,1578.9983532885942,2941.0933427011078,709,527,509,245,275,268,149,165,86,38
2022-11-29,122679.8321020364,2380.7464073178985,2784.6095043172695,633,372,321,266,293,268,165,207,111,62
2022-11-30,122442.88314645116,2547.66054873204,3043.4428376506025,663,477,262,283,351,316,173,233,144,62
2022-12-01,122010.26752419927,2610.8272153987064,3114.776170983936,666,425,259,308,398,296,188,286,199,85
2022-12-02,121711.4852352807,2815.993882065373,2896.026170983936,783,418,292,246,290,254,144,200,138,71
2022-12-03,121717.45294636214,2901.993882065373,1288.026170983936,624,188,124,68,85,62,24,50,22,4
2022-12-04,122361.92065744358,1932.493882065373,1291.3595043172693,524,259,118,62,107,75,41,46,26,13
2022-12-05,122775.05503519168,1704.493882065373,3278.3595043172695,642,740,478,213,330,293,169,198,98,63
2022-12-06,122110.18941293978,2613.493882065373,2848.776170983936,663,308,436,259,315,291,176,212,127,57
2022-12-07,121824.5737906879,2563.16054873204,2976.7428376506027,700,364,379,284,346,264,169,242,126,61
2022-12-08,121646.89150176932,2799.06054873204,3652.1595043172692,748,357,295,279,506,454,241,354,235,112
2022-12-09,121591.20921285076,3596.4772153987064,2808.6595043172692,827,392,291,260,259,272,119,220,91,38
2022-12-10,121724.69359059886,2942.143882065373,1253.6595043172692,543,187,125,104,76,67,36,54,22,3
2022-12-11,122510.17796834696,2039.1438820653732,1344.9321984477833,559,293,106,109,67,57,29,54,28,8
2022-12-12,122874.29614120991,1709.0503713107248,3346.1321984477836,680,721,498,299,298,276,160,204,125,50
2022-12-13,122199.31431407285,2671.150371310725,3231.1321984477836,651,354,524,306,334,320,202,287,141,72
2022-12-14,121728.33248693579,2760.150371310725,3268.6321984477836,767,349,376,298,366,345,210,294,159,59
2022-12-15,121083.85065979873,2624.150371310725,3100.6234265179587,707,392,308,311,371,329,166,262,153,66
2022-12-16,120772.70216599501,2789.4749327142335,2930.1234265179587,790,422,270,287,306,272,140,217,125,57
2022-12-17,120633.55367219128,2790.9749327142335,1333.623426517959,618,166,109,102,93,90,40,48,29,7
2022-12-18,121213.90517838756,1913.9749327142335,1350.7900931846254,563,274,155,107,156,103,32,75,21,7
2022-12-19,121442.6733512505,1579.558266047567,3414.956759851292,586,735,475,297,267,291,196,213,131,61
2022-12-20,120446.77485744677,2419.058266047567,3241.940258201127,681,298,450,363,384,322,168,265,155,90
2022-12-21,119598.33779103578,2393.503191790141,3194.8224571540068,649,341,461,357,375,309,166,260,142,64
2022-12-22,118906.53685027926,2503.0215163974713,2891.6557904873403,745,379,305,344,324,252,142,210,106,49
2022-12-23,118051.15257618939,2036.271516397471,1721.65579048734,541,308,182,172,141,131,58,100,43,14
2022-12-24,117817.76830209952,1488.271516397471,999.4891238206734,437,150,101,78,71,55,32,40,19,7
2022-12-25,118049.88402800965,1231.6048497308045,708.4891238206734,302,117,46,35,58,35,16,34,19,5
2022-12-26,118375.16642058644,1033.771516397471,898.3891238206734,295,167,117,77,75,49,34,50,29,13
2022-12-27,118950.94881316324,1474.1715163974711,2418.05579048734,461,392,433,197,255,163,110,177,131,47
2022-12-28,118735.73120574004,2202.838183064138,2437.05579048734,628,256,336,248,272,164,136,178,112,60
2022-12-29,118770.01359831683,2471.338183064138,2480.05579048734,641,284,218,266,278,231,122,209,121,56
2022-12-30,118903.29599089363,2613.338183064138,2136.05579048734,782,302,157,204,203,133,84,110,79,32
2022-12-31,119300.07838347043,2532.838183064138,1144.3224571540068,587,158,64,65,67,68,35,35,24,12
2023-01-01,120465.0274427139,2309.2715163974713,1344.8224571540068,771,231,56,38,89,51,23,19,18,19
2023-01-02,120981.47650195735,1861.271516397471,1403.8224571540068,360,218,92,49,88,51,37,41,28,4
2023-01-03,121521.42556120083,1943.771516397471,2533.468101968335,130,137,123,43,107,65,31,46,35,18
2023-01-04,121159.45879412035,2171.501334887865,1619.2310234312188,0,0,0,0,0,0,0,0,0,0
2023-01-05,121080.3191536147,1540.09138292557,1153.4908719160674,0,0,0,0,0,0,0,0,0,0
2023-01-06,121077.44504341208,1150.616761713449,1153.4908719160674,0,0,0,0,0,0,0,0,0,0
2023-01-07,121074.57093320947,1150.616761713449,1153.4908719160674,0,0,0,0,0,0,0,0,0,0
2023-01-08,121071.69682300685,1150.616761713449,1153.4908719160674,0,0,0,0,0,0,0,0,0,0
2023-01-09,121068.82271280423,1150.616761713449,1153.4908719160674,0,0,0,0,0,0,0,0,0,0
2023-01-10,121065.94860260161,1150.616761713449,1153.4908719160674,0,0,0,0,0,0,0,0,0,0
2023-01-11,121063.074492399,1150.616761713449,1153.4908719160674,0,0,0,0,0,0,0,0,0,0
2023-01-12,121060.20038219637,1150.616761713449,1153.4908719160674,0,0,0,0,0,0,0,0,0,0
2023-01-13,121057.32627199376,1150.616761713449,1153.4908719160674,0,0,0,0,0,0,0,0,0,0
2023-01-14,121054.45216179114,1150.616761713449,1153.4908719160674,0,0,0,0,0,0,0,0,0,0
2023-01-15,121051.57805158853,1150.616761713449,1153.4908719160674,0,0,0,0,0,0,0,0,0,0
2023-01-16,121048.7039413859,1150.616761713449,1153.4908719160674,0,0,0,0,0,0,0,0,0,0
2023-01-17,121045.82983118329,1150.616761713449,1153.4908719160674,0,0,0,0,0,0,0,0,0,0
2023-01-18,121042.95572098067,1150.616761713449,1153.4908719160674,0,0,0,0,0,0,0,0,0,0
2023-01-19,121040.08161077806,1150.616761713449,1153.4908719160674,0,0,0,0,0,0,0,0,0,0
2023-01-20,121037.20750057543,1150.616761713449,2388.817587602342,1569,0,0,0,181,189,109,135,78,34
2023-01-21,121844.25569429438,3195.865781321292,1228.3175876023417,589,342,0,0,40,63,30,40,14,5
2023-01-22,122514.80388801332,1898.8657813212922,1150.3175876023417,477,431,0,0,41,47,25,36,18,3
2023-01-23,122958.35208173229,1593.8657813212922,3115.817587602342,559,655,697,0,114,349,161,257,131,57
2023-01-24,122537.40027545123,2694.865781321292,2539.217587602342,636,278,758,0,111,225,138,172,85,38
2023-01-25,122420.54846917019,2422.365781321292,2660.7175876023416,605,335,730,0,113,234,121,202,117,75
2023-01-26,122168.19666288914,2408.365781321292,2813.427183561938,643,399,779,0,99,242,147,242,132,63
2023-01-27,121901.11758388081,2546.3481045536155,2444.1536063261656,710,351,253,371,64,231,102,163,89,45
2023-01-28,121931.90151300257,2474.9375354479243,1170.7647174372767,464,139,148,153,19,46,35,34,21,12
2023-01-29,122581.12988656877,1819.9930910034798,1274.5313841039433,443,232,89,170,24,60,50,36,17,6
2023-01-30,124682.09159346831,3375.4930910034795,2714.0485269610863,479,642,373,429,32,210,116,170,102,42
2023-01-31,124214.95044322498,2246.9073767177656,4200.048526961086,473,2211,341,377,21,189,112,200,98,40
2023-02-01,122387.80929298166,2372.9073767177656,2598.848526961086,553,309,324,546,22,213,129,188,134,58
2023-02-02,122124.86814273834,2335.9073767177656,2672.6818602944195,643,368,264,584,12,205,141,204,106,48
2023-02-03,121811.76032582836,2359.574043384432,2536.0151936277525,691,333,274,267,291,179,117,134,85,46
2023-02-04,121921.31917558504,2645.574043384432,1120.848526961086,500,130,87,73,98,42,32,37,13,3
2023-02-05,122565.04469200839,1764.5740433844321,1194.848526961086,453,229,84,93,101,48,31,38,29,10
2023-02-06,123008.77020843173,1638.5740433844321,2915.8040825166418,601,658,364,218,312,173,123,156,97,58
2023-02-07,122454.38461374397,2361.4184878288766,2845.1183682309274,618,317,428,269,375,180,144,218,120,64
2023-02-08,122205.26759048477,2596.001344971734,2838.361789283559,696,314,332,263,404,192,142,219,130,62
2023-02-09,121890.88740933084,2523.9816081296285,2756.361789283559,681,373,247,266,383,164,145,199,103,57
2023-02-10,121768.50722817691,2633.9816081296285,2685.5840115057813,757,399,261,211,327,143,112,173,123,64
2023-02-11,121678.62704702298,2595.7038303518507,1178.4221067438764,505,163,114,74,114,34,29,41,19,3
2023-02-12,122217.17543729763,1716.9704970185173,1035.4221067438764,412,227,84,68,90,24,29,26,14,5
2023-02-13,122783.72382757226,1601.9704970185173,3011.786812626229,651,662,429,220,339,128,111,169,92,63
2023-02-14,122152.30751196455,2380.370497018517,2572.520145959563,603,252,377,202,395,118,141,200,110,61
2023-02-15,121866.19119635684,2286.4038303518505,2801.520145959563,630,308,343,258,433,88,143,251,134,72
2023-02-16,121560.07488074913,2495.4038303518505,2832.853479292896,660,367,301,252,495,105,130,222,155,74
2023-02-17,121405.79189847475,2678.5704970185175,2574.353479292896,748,371,244,230,401,84,97,160,70,31
2023-02-18,121395.25891620037,2563.8204970185175,1193.7820507214674,501,186,79,69,120,18,31,32,23,3
2023-02-19,122040.29736249743,1838.8204970185175,1215.9264951659118,515,259,90,78,88,41,23,35,20,5
2023-02-20,122394.23580879447,1569.864941462962,1776.9264951659118,395,295,196,92,112,95,104,212,107,20
2023-02-21,122601.17425509152,1983.864941462962,3011.926495165912,560,519,546,279,296,224,118,191,114,49
2023-02-22,122013.36270138857,2424.1149414629617,2696.426495165912,632,290,427,255,309,229,151,190,128,47
2023-02-23,121688.21781435229,2371.2816081296287,2814.426495165912,613,314,347,288,343,252,120,210,118,69
2023-02-24,121269.07292731601,2395.2816081296287,2595.221232008017,680,381,237,261,279,217,123,163,90,20
2023-02-25,121213.63330343761,2539.7816081296287,1166.8878986746838,481,132,99,101,80,62,33,48,20,3
2023-02-26,121784.86034622589,1738.114941462962,1233.3878986746838,456,216,92,102,91,70,36,40,21,7
2023-02-27,122164.08738901417,1612.614941462962,3030.387898674684,620,661,426,245,268,249,112,176,112,50
2023-02-28,121539.31443180244,2405.6149414629617,2781.721232008017,617,284,391,253,310,286,140,212,124,55
2023-03-01,121305.04147459073,2547.448274796295,2853.0212320080173,676,290,367,259,323,249,150,196,165,65
2023-03-02,120921.668517379,2469.648274796295,2837.0212320080173,634,401,257,279,348,281,138,194,127,74
2023-03-03,120778.49556016728,2693.8482747962953,2517.5212320080173,717,377,223,235,287,212,73,154,103,26
2023-03-04,120842.32260295557,2581.3482747962953,1177.521232008017,489,166,112,73,85,55,27,41,18,7
2023-03-05,121447.48297907718,1782.6816081296286,1125.021232008017,420,214,96,81,79,69,21,29,20,7
2023-03-06,121947.14335519879,1624.6816081296286,2783.0212320080173,555,583,429,213,242,216,106,152,116,41
2023-03-07,121565.63706465373,2401.514941462962,2811.5212320080173,635,340,415,243,318,298,113,173,116,54
2023-03-08,121336.84744077534,2582.7316081296285,2819.5212320080173,650,279,373,292,339,287,110,196,136,46
2023-03-09,121233.05781689695,2715.7316081296285,2678.191963715334,731,375,269,218,300,270,96,186,106,50
2023-03-10,120922.30884342507,2367.4429902434495,2598.691963715334,683,425,246,219,261,250,64,157,85,65
2023-03-11,120765.05986995318,2441.4429902434495,1207.5252970486674,514,184,124,82,67,75,23,23,25,5
2023-03-12,121452.89422981463,1895.3596569101164,1096.0252970486674,437,206,84,61,55,63,10,30,15,7
2023-03-13,121829.72858967607,1472.8596569101162,2775.1178896412603,579,647,436,227,243,215,59,156,93,36
2023-03-14,121292.16665324123,2237.5559532064126,2786.070270593641,643,289,376,247,308,347,65,200,114,60
2023-03-15,121004.08090728258,2497.984524634984,2699.070270593641,652,259,346,279,308,284,60,225,115,60
2023-03-16,120738.99516132392,2433.984524634984,2573.570270593641,650,329,237,227,285,307,61,199,110,53
2023-03-17,120561.40941536525,2395.984524634984,2496.070270593641,734,368,238,211,235,258,41,186,86,28
2023-03-18,120599.8236694066,2534.484524634984,1167.570270593641,559,142,89,65,92,84,8,48,20,8
2023-03-19,121205.98792344794,1773.734524634984,1181.570270593641,468,224,69,70,75,69,11,37,24,9
2023-03-20,121511.15217748929,1486.7345246349842,2826.070270593641,516,660,388,231,242,294,53,152,104,60
2023-03-21,121082.81643153063,2397.734524634984,2553.570270593641,614,265,384,210,271,259,120,155,98,48
2023-03-22,120943.73068557198,2414.484524634984,2701.070270593641,673,319,315,258,314,240,118,191,114,57
2023-03-23,120769.06160627998,2526.4011913016507,2646.070270593641,662,359,229,245,311,269,128,179,104,43
2023-03-24,120745.392526988,2622.4011913016507,2306.070270593641,702,391,235,193,248,156,70,93,75,35
2023-03-25,121009.223447696,2569.9011913016507,1215.070270593641,508,186,104,81,77,67,29,29,17,12
2023-03-26,121733.63770173735,1939.484524634984,1177.070270593641,472,212,93,64,88,59,28,28,17,9
2023-03-27,122188.05195577869,1631.4845246349842,2814.0248160481865,608,694,397,194,233,195,128,139,84,40
2023-03-28,121626.54885444813,2252.5217147176286,2635.1748160481866,603,324,371,224,284,215,125,170,117,83
2023-03-29,121537.34575311758,2545.971714717629,2667.1748160481866,821,436,518,411,624,464,290,390,289,134
2023-03-30,121252.64265178701,2382.471714717629,2590.1748160481866,152,79,65,65,73,82,30,50,34,16
2023-03-31,121009.93955045646,2347.471714717629,2403.341482714853,886,185,217,222,245,187,88,108,95,65
2023-04-01,121055.06978245924,2448.471714717629,1267.591482714853,535,204,120,75,83,65,35,47,19,14
2023-04-02,121582.70001446201,1795.2217147176286,1261.6914827148532,464,204,62,83,99,72,42,50,24,9
2023-04-03,121906.03024646478,1585.0217147176286,3032.2248160481863,623,652,462,251,277,233,113,152,110,49
2023-04-04,121305.02714513423,2431.221714717629,2599.439101762472,607,259,410,241,284,274,122,159,87,44
2023-04-05,121231.96451999414,2526.376476622391,2766.439101762472,656,353,304,258,267,269,156,185,148,56
2023-04-06,121018.90189485406,2553.376476622391,2712.439101762472,696,325,320,218,311,268,157,168,111,50
2023-04-07,120914.33926971398,2607.876476622391,2050.439101762472,653,292,188,191,201,148,82,86,55,28
2023-04-08,121102.7766445739,2238.876476622391,1160.1974350958055,479,190,101,52,77,56,36,32,28,4
2023-04-09,121647.96401943381,1705.384809955724,1180.1974350958055,407,209,110,79,85,67,40,43,27,5
2023-04-10,122154.15139429375,1686.384809955724,2713.1974350958058,602,575,474,196,249,190,116,114,61,41
2023-04-11,121830.83876915366,2389.884809955724,2795.8641017624723,635,335,441,289,299,241,165,160,132,49
2023-04-12,121574.19281068024,2539.218143289057,2772.3584837849444,679,297,343,275,310,278,148,146,100,51
2023-04-13,121361.7816836675,2559.9473567722034,2748.8584837849444,696,374,242,282,283,242,154,148,114,65
2023-04-14,121262.37055665476,2649.4473567722034,2476.5013409278013,750,379,220,239,255,198,111,111,94,40
2023-04-15,121486.43562011821,2700.566404391251,1199.0013409278013,506,169,98,66,79,71,24,21,23,3
2023-04-16,122158.00068358166,1870.566404391251,1319.3763409278013,506,262,88,87,86,61,45,36,32,8
2023-04-17,122510.56574704511,1671.941404391251,2975.3763409278013,636,655,425,230,256,234,165,123,88,52
2023-04-18,121919.03081050856,2383.8414043912508,2760.8763409278013,637,306,407,246,333,293,171,134,101,55
2023-04-19,121689.495873972,2531.3414043912508,2951.8763409278013,671,321,369,281,339,295,217,135,116,72
2023-04-20,121305.46093743546,2567.8414043912508,2655.9617067814597,689,347,273,245,289,213,133,169,130,42
2023-04-21,121069.46258626477,2419.9633556107633,2368.818849638603,680,363,241,224,258,182,96,136,77,59
2023-04-22,121374.48804461787,2673.8443079917156,1103.8188496386026,491,160,87,57,83,35,17,20,17,3
2023-04-23,122171.01350297099,1900.3443079917156,1190.3188496386026,495,224,100,62,83,43,28,23,16,6
2023-04-24,122543.70562799077,1563.010974658382,2996.818849638603,587,695,393,251,250,245,116,150,116,60
2023-04-25,121948.23108634388,2401.3443079917156,2588.318849638603,593,269,385,244,299,266,114,141,102,53
2023-04-26,121893.756544697,2533.8443079917156,2808.758243577997,681,350,328,278,299,252,136,197,118,55
2023-04-27,121540.97897274708,2455.980671628079,2644.758243577997,643,367,239,290,303,238,101,192,107,54
2023-04-28,121514.20140079716,2617.980671628079,2463.258243577997,706,363,242,234,248,213,99,108,97,39
2023-04-29,121703.42382884724,2652.480671628079,1186.2582435779966,522,162,86,63,91,54,35,37,14,9
2023-04-30,122500.47959023065,1983.3140049614124,1272.9249102446634,488,272,113,93,72,67,43,26,19,6
2023-05-01,122725.3686849474,1497.8140049614124,3079.4249102446634,547,693,420,255,297,283,133,168,90,41
2023-05-02,121968.75777966416,2322.8140049614126,2769.5471324668856,643,314,440,249,314,281,118,191,129,79
2023-05-03,121793.4357632698,2594.2251160725236,2630.0471324668856,639,310,326,255,262,211,128,139,85,57
2023-05-04,121550.61374687543,2387.2251160725236,2846.0471324668856,613,404,284,283,354,251,154,196,113,76
2023-05-05,121385.79173048107,2681.2251160725236,2437.99157691133,751,387,238,223,233,188,111,104,75,39
2023-05-06,121698.08082519782,2750.2806716280793,1263.8249102446632,587,176,92,59,76,57,29,38,18,2
2023-05-07,122357.03658658123,1922.780671628079,1356.8249102446632,469,259,101,89,96,77,50,53,38,11
2023-05-08,122664.99234796465,1664.780671628079,2935.8249102446634,606,703,395,213,255,211,109,157,111,62
2023-05-09,122069.44810934806,2340.2806716280793,2673.8249102446634,636,318,406,238,277,242,143,148,102,42
2023-05-10,121963.23720406482,2567.6140049614123,2799.5134348348274,661,329,379,249,318,245,144,176,131,55
2023-05-11,121760.60826599467,2596.884496764691,2679.180101501494,710,346,284,237,280,263,130,159,106,47
2023-05-12,121664.97932792454,2583.551163431358,2522.180101501494,719,400,228,220,285,224,89,129,85,36
2023-05-13,121718.51705652107,2575.7178300980245,1156.180101501494,534,174,74,63,78,58,26,27,17,3
2023-05-14,122539.38811845094,1977.0511634313577,1170.7467681681605,481,202,97,94,96,54,35,56,32,11
2023-05-15,122917.82584704747,1549.1844967646912,3041.7467681681605,584,737,433,221,249,246,112,173,100,39
2023-05-16,122315.763575644,2439.684496764691,2739.2467681681605,617,298,407,239,352,231,129,188,88,56
2023-05-17,122107.36797090719,2530.8511634313577,2835.7467681681605,656,327,308,251,323,269,146,193,134,73
2023-05-18,121746.47236617039,2474.8511634313577,2655.7467681681605,667,401,226,242,316,246,119,147,98,56
2023-05-19,121647.5767614336,2556.8511634313577,2435.8467681681605,690,384,255,223,243,198,102,135,71,46
2023-05-20,121824.78115669679,2613.051163431358,1157.8884348348272,546,168,81,61,63,46,16,25,23,6
2023-05-21,122490.19388529332,1823.3011634313577,1246.1884348348271,462,255,90,82,75,65,29,36,20,17
2023-05-22,122976.50661388984,1732.5011634313578,3019.188434834827,665,702,416,228,266,215,122,155,94,45
2023-05-23,122319.31934248639,2362.001163431358,2738.188434834827,626,326,413,265,296,249,144,157,99,42
2023-05-24,121992.1320710829,2411.001163431358,2773.188434834827,625,306,369,246,324,267,133,195,132,58
2023-05-25,121822.94479967943,2604.001163431358,2873.313434834827,697,367,261,277,390,282,143,183,105,49
2023-05-26,121582.75752827596,2633.126163431358,2503.5134348348274,738,426,231,231,241,195,94,118,77,40
2023-05-27,121745.6702568725,2666.426163431358,1198.5134348348272,562,139,101,67,72,57,20,48,16,6
2023-05-28,122512.58298546902,1965.4261634313577,1322.6717681681605,585,258,93,76,90,62,37,29,25,10
2023-05-29,122900.98738073223,1711.0761634313578,1214.1717681681605,446,250,138,65,70,56,28,37,31,19
2023-05-30,123365.39177599542,1678.5761634313578,3211.993990390383,582,594,608,259,278,218,126,161,111,63
2023-05-31,122790.71839348084,2637.320607875802,2889.1606570570493,717,284,422,286,352,258,123,160,106,60
2023-06-01,122479.37834429959,2577.820607875802,2742.1606570570493,664,330,345,273,300,227,155,177,90,60
2023-06-02,122429.03829511836,2691.820607875802,2716.8356570570495,801,465,193,253,297,210,113,139,75,47
2023-06-03,122495.16491260377,2782.962274542469,1276.5856570570495,619,163,106,91,89,76,33,46,17,7
2023-06-04,123193.79153008919,1975.212274542469,1252.4189903903828,497,209,78,78,82,69,24,34,28,10
2023-06-05,123640.58481424127,1699.212274542469,3035.418990390383,677,689,372,252,279,224,143,155,75,38
2023-06-06,123009.7114317267,2404.5456078758025,2715.918990390383,601,284,395,231,307,276,151,152,103,45
2023-06-07,122987.83804921212,2694.0456078758025,2904.302323723716,747,332,337,253,294,270,161,221,158,88
2023-06-08,122699.01466669753,2615.4789412091354,2628.080101501494,683,376,246,224,316,238,132,176,62,41
2023-06-09,122741.96906196073,2671.034496764691,2499.730101501494,726,422,245,205,264,214,108,104,60,32
2023-06-10,122904.72345722392,2662.4844967646914,1206.0634348348271,546,169,79,68,83,49,23,34,11,6
2023-06-11,123606.31118582046,1907.6511634313579,1427.0634348348271,518,272,75,109,104,77,46,57,25,12
2023-06-12,123813.14891441699,1633.9011634313579,2966.3189903903826,566,724,412,233,253,248,136,172,62,40
2023-06-13,123295.18664301353,2448.356718986913,3131.2356570570496,228,153,212,128,153,142,80,117,58,44
2023-06-14,122816.72437161005,2652.77338565358,1767.9222413061336,327,173,217,159,178,163,90,106,81,41
2023-06-15,122634.2555956817,1585.4534653777773,1723.2355746394671,0,0,0,0,0,0,0,0,0,0
2023-06-16,122478.42681975334,1567.4067987111107,1161.8605746394671,0,0,0,0,0,0,0,0,0,0
2023-06-17,122445.09804382498,1128.5317987111107,1161.8605746394671,0,0,0,0,0,0,0,0,0,0
2023-06-18,122411.76926789663,1128.5317987111107,1161.8605746394671,0,0,0,0,0,0,0,0,0,0
2023-06-19,122378.44049196827,1128.5317987111107,1161.8605746394671,0,0,0,0,0,0,0,0,0,0
2023-06-20,122345.11171603992,1128.5317987111107,1161.8605746394671,0,0,0,0,0,0,0,0,0,0
2023-06-21,122311.78294011156,1128.5317987111107,1161.8605746394671,0,0,0,0,0,0,0,0,0,0
2023-06-22,122278.4541641832,1128.5317987111107,1161.8605746394671,0,0,0,0,0,0,0,0,0,0
2023-06-23,122245.12538825485,1128.5317987111107,1161.8605746394671,0,0,0,0,0,0,0,0,0,0
2023-06-24,122211.79661232649,1128.5317987111107,1161.8605746394671,0,0,0,0,0,0,0,0,0,0
2023-06-25,122178.46783639814,1128.5317987111107,1161.8605746394671,0,0,0,0,0,0,0,0,0,0
2023-06-26,122145.13906046978,1128.5317987111107,1161.8605746394671,0,0,0,0,0,0,0,0,0,0
2023-06-27,122111.81028454143,1128.5317987111107,1161.8605746394671,0,0,0,0,0,0,0,0,0,0
2023-06-28,122078.48150861307,1128.5317987111107,1161.8605746394671,0,0,0,0,0,0,0,0,0,0
2023-06-29,122045.1527326847,1128.5317987111107,1161.8605746394671,0,0,0,0,0,0,0,0,0,0
2023-06-30,122011.82395675634,1128.5317987111107,1688.6189685119193,1167,0,0,0,130,88,38,54,36,28
2023-07-01,122797.80095860775,2474.5959703633253,1381.8798380771368,522,467,0,0,80,67,28,33,30,11
2023-07-02,123703.36619575327,2287.4450752226603,1393.8798380771368,593,460,0,0,53,56,26,26,20,9
2023-07-03,124225.9314328988,1916.4450752226603,2859.879838077137,692,654,811,0,113,157,76,96,73,37
2023-07-04,123837.49667004433,2471.4450752226603,1149.8798380771368,479,130,218,0,36,56,26,24,21,6
2023-07-05,124672.06190718985,1984.4450752226603,3187.223196473127,756,517,985,0,131,198,115,158,123,45
2023-07-06,124216.27197864337,2731.4332679266427,3038.223196473127,656,355,955,0,151,246,128,179,135,68
2023-07-07,124081.48205009688,2903.4332679266427,2707.5946250445554,745,337,309,569,93,192,99,145,129,56
2023-07-08,124294.52545488373,2920.6380298314043,1272.0946250445552,526,153,63,130,30,64,20,31,15,5
2023-07-09,125022.06885967057,1999.6380298314045,1267.0946250445552,450,227,97,122,16,48,19,27,21,13
2023-07-10,125566.11226445744,1811.1380298314045,3694.1375070293325,1074,737,438,579,70,293,136,176,101,57
2023-07-11,124978.00183599291,3106.027078564808,3284.627417750951,787,526,377,672,52,304,140,201,152,80
2023-07-12,124766.48132528903,3073.1069070470758,3333.127417750951,765,665,327,659,38,265,150,179,149,78
2023-07-13,124540.96081458515,3107.6069070470758,3633.8694672209153,897,446,406,822,45,331,166,212,129,72
2023-07-14,124299.20708833358,3392.1157409693374,3281.002013152674,1000,495,420,242,383,236,127,174,119,56
2023-07-15,124312.50323084841,3294.2981556675,1471.002013152674,714,207,155,74,102,55,35,48,29,9
2023-07-16,124978.79937336323,2137.2981556675,1535.502013152674,628,303,172,65,132,58,27,39,42,27
2023-07-17,125427.09551587806,1983.7981556675,3381.3353464860074,711,780,538,359,326,212,127,168,110,62
2023-07-18,124919.22499172621,2873.464822334167,3357.3353464860074,780,362,564,391,418,243,141,173,128,71
2023-07-19,124622.10446757438,3060.214822334167,3474.6686798193405,862,380,454,457,471,211,142,245,119,84
2023-07-20,124301.48394342253,3154.0481556675,3516.3353464860074,892,451,301,494,508,218,158,207,146,86
2023-07-21,123904.53008593735,3119.3814890008334,3172.1686798193405,873,509,278,410,432,196,122,167,82,68
2023-07-22,123986.40956178552,3254.0481556675,1366.202013152674,678,180,114,106,98,43,32,44,20,7
2023-07-23,125054.78903763367,2434.5814890008332,1597.202013152674,759,303,98,133,124,49,27,38,19,8
2023-07-24,125405.66851348184,1948.0814890008335,3643.152070905752,863,853,456,289,548,144,123,136,149,71
2023-07-25,124676.04119735004,2913.524754773962,3367.057626461308,812,412,534,327,579,170,133,187,112,62
2023-07-26,124640.14721455159,3331.1636436628505,3495.4858875433424,908,424,428,318,669,135,165,213,136,73
2023-07-27,124320.03023610638,3175.3689090981334,3616.9606895591814,930,530,376,334,731,155,142,183,134,99
2023-07-28,123947.97589265037,3244.906346103173,3115.7349286451836,929,508,299,301,533,117,108,143,99,63
2023-07-29,124115.17110231111,3282.9301383059264,1426.2349286451838,711,198,120,71,167,27,29,26,21,8
2023-07-30,125102.36631197185,2413.4301383059264,1460.2349286451838,677,301,110,80,114,73,30,26,15,15
2023-07-31,125501.0615216326,1858.9301383059262,3488.422230232485,708,876,546,287,363,290,108,150,94,57
2023-08-01,124729.75355669016,2717.1142652900535,3657.6830987331923,775,468,576,364,510,400,134,183,140,83
2023-08-02,124446.28473141706,3374.214273460084,3511.321254895466,941,401,446,388,530,320,137,171,128,72
2023-08-03,124251.16207540032,3316.1985988787346,3649.420686993858,935,538,384,388,478,370,138,173,136,72
2023-08-04,124175.96993997783,3574.228551571367,3272.920686993858,1066,545,299,328,356,247,114,141,94,65
2023-08-05,124368.77780455534,3465.7285515713666,1512.9206869938582,767,214,136,92,135,56,31,47,18,3
2023-08-06,125417.58566913285,2561.7285515713666,1580.0006869938582,762,301,114,93,129,63,36,41,20,13
2023-08-07,125970.43353371037,2132.848551571367,3967.6301711637793,931,962,591,314,409,333,109,135,128,58
2023-08-08,125191.86749376549,3189.0641312188964,3558.106514020922,879,391,553,314,479,369,135,195,134,75
2023-08-09,124948.82099667774,3315.0600169331824,3667.0959723996934,942,454,449,365,444,447,173,207,144,104
2023-08-10,124546.7430564784,3265.018032200358,3723.5959723996934,991,518,420,391,455,395,154,199,142,80
2023-08-11,124328.66511627907,3505.518032200358,3435.0959723996934,1037,502,371,326,375,372,111,138,85,56
2023-08-12,124468.08717607973,3574.518032200358,1669.5959723996934,863,187,147,102,118,109,33,55,22,18
2023-08-13,125290.5092358804,2492.018032200358,1529.5959723996934,723,279,119,97,104,110,22,29,15,14
2023-08-14,125898.93129568106,2138.018032200358,3993.5959723996934,848,968,560,347,346,402,115,199,118,73
2023-08-15,124992.35335548173,3087.018032200358,3734.9293057330265,902,389,609,408,421,457,137,189,177,87
2023-08-16,124645.77541528239,3388.351365533691,3920.215020018741,978,432,509,420,461,507,130,195,122,86
2023-08-17,124307.34033222591,3581.7799369622626,3656.965020018741,944,499,319,429,503,436,107,177,111,70
2023-08-18,124192.90524916943,3542.5299369622626,3612.8816866854077,1117,550,305,377,404,360,94,175,133,89
